Feature1,Feature2,Feature3,Feature4,Feature5
47.80328112162488,17.56155343311664,67,1.0974170596335788,5
53.57112571511746,37.189599954117604,312,0.6881144168128859,6
64.77894044741517,2.8284928290979727,63,6.922545842562835,5
44.81729781726352,13.706794254044807,181,2.969275034621872,4
41.91506397106812,17.320363075991207,79,0.8664790871959611,3
44.982429564154636,5.441012775017795,342,12.145797996375967,2
59.15402117702074,65.66569566228452,202,1.0825152004841911,5
53.287511096596845,83.70077958031172,181,0.27429458893447767,5
44.70239796232961,37.3315406365941,442,1.217472796128843,6
55.13267433113356,87.45764767182007,471,0.38467393204139755,5
50.9707754934804,21.33465745601265,213,1.5171918474658246,4
59.68644990532889,32.53904235612395,422,4.157447967312237,5
42.979469061226474,15.07369930311684,119,2.3140614358330343,4
46.723378534022316,62.05591954189986,398,0.4785809783420898,3
46.078918468678424,41.986959087030684,240,0.5282959573849513,3
35.364850518678814,61.32833468418987,334,0.10770841884334695,4
52.96120277064576,76.16749053941835,201,0.5050308444530148,2
52.610552721798896,54.570301603294844,411,0.14579886390907532,4
50.05113456642461,62.76303549017879,291,1.0380678398783862,6
47.65412866624853,93.52503143943329,53,1.8482862181673756,4
35.84629257949586,29.90643096088431,144,2.0865453053046323,3
45.79354677234641,35.916393863395314,355,0.09206206849153181,8
46.572854834732304,71.77033617093369,85,0.6231729380143056,5
41.97722730778381,61.13055170553867,470,0.5098779627380154,3
48.387142883339905,17.853290453971482,476,0.1652251561480863,3
54.040508568145384,37.614731001049016,21,0.6752340007538058,5
68.8618590121053,46.783801312471496,330,0.5335562139908783,5
51.74577812831839,41.93898379683893,291,1.509730336925484,3
52.57550390722764,17.827480832204078,235,3.222257348147729,4
49.25554084233833,92.44300917842622,28,0.9100186590999315,7
30.812287847009586,76.23187616939758,182,2.0595648561212583,5
49.73486124550783,48.13558321078523,425,0.236754337111663,5
50.60230209941027,68.00610283068366,159,3.38021216503052,4
74.63242112485287,89.72826721355219,397,0.24836434722079587,3
48.076390352188774,13.61741423615712,17,0.3199776777243843,5
53.015473423336125,25.03730507069777,37,0.16885265158376841,7
49.65288230294757,54.2701247256645,100,0.5558989480248406,2
38.31321962380468,79.90103713523587,289,1.205817963325391,9
61.42822814515021,3.625489544152738,376,6.633537050124737,4
57.519330326867745,98.40181501963605,172,2.3652240200141805,5
57.910319470430466,45.49066028823972,342,0.7181084339833044,2
40.906125452052606,35.9231140621723,415,1.2864882279935312,5
64.02794310936099,29.272443783977188,365,1.464491225553431,5
35.98148937207719,17.435670765087163,66,2.5950984147347653,6
55.868570938002705,79.15739089300278,190,2.0002784253076547,5
71.90455625809979,95.54141647460965,438,1.2634843285809407,5
40.09463674869312,41.36447548453982,42,1.6592850124810952,6
44.33702270397228,95.24206947534563,122,2.0551450474067625,2
50.99651365087641,82.37976154350342,277,0.21432371126611466,5
44.96524345883801,48.10511274763183,342,0.33556956011082034,3
34.493365689338674,67.40261791261327,195,1.7499398516461913,5
50.68562974806027,43.4984179170463,332,2.849941645414197,6
39.37696286273895,55.87234082125524,124,0.7895747322545047,3
54.73592430635182,5.804633701850381,95,5.859831166037899,7
40.80575765766197,69.62634753005331,377,0.3651566378618617,7
65.4993440501754,5.282464448413671,156,0.8085786215554379,5
42.16746707663763,81.70849469196494,39,0.7134846688381838,1
46.77938483794324,82.49469294605575,359,3.995245085538602,6
58.135172173696695,23.70772875562146,172,0.5040034075103944,7
37.69135683566045,32.36627810358003,374,0.9545571310036334,4
52.27459934604129,48.13103785582933,393,0.3109677546144223,7
63.07142754282428,59.66629069324815,460,1.1049159865962332,7
33.92516765438772,28.735366174199672,172,2.921611515456778,5
51.84633858532304,59.2486404631925,119,0.5436934775606148,6
52.598827942484235,29.778707322929886,272,2.497363082031628,5
57.8182287177731,5.549072107106068,357,3.6339389627164964,5
37.63049289121918,0.25275498319089484,385,0.11363443205159807,4
36.795433869157236,10.11510579184286,400,2.1184927080387412,3
55.21941565616898,79.22507001640182,363,0.44224823251759793,6
52.96984673233186,96.14313123833371,345,0.28915370737516394,1
52.504928503458764,42.696619928121926,374,1.3786509841179768,5
53.46448209496975,51.268395344994275,421,1.834237168219951,7
43.19975278421509,14.684816907342613,420,0.7531977511026196,4
52.322536971610035,55.1031352680157,318,0.05994246440918078,4
52.93072473298681,14.465490200697683,260,3.590481068543193,5
42.85648581973632,61.12143311988301,280,1.9681552681797252,4
68.65774511144757,93.32586675808538,328,0.4754949785440502,7
54.73832920911788,19.56985393030396,123,1.0303417214730777,4
38.08696502797351,76.4563718057102,475,0.042279477292359,5
56.5655360863383,2.3502422818324042,277,0.6216440096295158,4
40.253183297726785,37.5497241321621,92,1.1088973703780938,2
57.87084603742452,11.074850783050906,446,1.0923025556835326,4
61.58595579007404,35.24754415956994,34,0.35014101936919095,2
41.7931768164829,17.353691963888352,310,2.249176892529851,5
59.63376129244322,37.33049901228874,127,0.5325761636926388,5
54.12780926936498,41.75228061075303,19,1.3027159353070874,2
58.2206015999449,30.05911227809184,260,0.47519724366551275,3
68.96792982653947,65.66219494731291,166,0.8305158507477546,5
47.54611883997129,91.88520512589096,318,0.3488718419631182,6
42.4626383564251,40.059537410527234,235,1.5036219963154747,6
41.10485570374477,19.234315647502143,31,0.8316030501789454,3
41.841897150345616,27.072275819598335,230,0.024372901370990293,7
49.228982905858956,85.4000823496369,190,0.042853853791752175,7
53.41151974816644,57.16397232701479,329,0.9555311842775933,4
52.766907993300194,45.501103230695726,423,0.3035890218366267,5
58.27183249036024,14.96367215089267,144,1.3193671270731682,5
50.13001891877907,44.9727308323782,100,0.786858978418643,7
64.53534077157317,27.849200335738665,78,1.5937959573013145,5
47.35343166762044,94.31631278533492,456,4.567231706509192,8
77.20169166589619,88.40701094157313,159,1.1285056777014035,4
56.25667347765006,8.3902541828198,254,2.3223632647669756,4
41.42842443583717,51.66534892612429,278,2.0977993996761963,6
39.29107501938888,22.505834551467206,458,3.822557823676858,6
54.824724152431855,41.07770895242906,187,0.3612318279994091,6
47.76537214674149,87.68479982514565,460,2.634533216000697,7
57.14000494092092,52.751451988854484,209,3.53905666993429,6
54.73237624573545,33.42152933707598,240,0.7482541319103607,6
49.271710873431275,20.788835410499708,55,0.5649146238642334,5
41.532062819315954,80.03248594064893,136,4.555953999528073,5
34.851527753141355,62.451801536434715,105,1.481812311373289,5
45.53485047932979,46.80654604262312,68,0.7186912527897442,5
58.56398794323472,21.748435386297803,189,2.3540839160265086,5
52.14093744130204,33.424637415713136,191,0.544630115530121,3
37.542612212880115,95.98434267385186,490,0.2911192721065218,3
51.73180925851182,52.00899376058344,277,1.1777938252825766,7
53.85317379728837,40.069928124325294,31,1.2527991705307469,2
41.16142563798867,52.14220423483239,174,2.62086606254464,3
51.53725105945528,77.89885058996087,257,0.91604450683057,5
50.58208718446,34.010893650286874,122,2.5277505390502526,4
38.57029702169377,17.870612093260885,84,0.5594736714566568,5
53.577873603482836,58.49361183390478,475,1.284799265442238,3
55.60784526368234,66.52041034810672,435,0.3506865126984206,3
60.830512431752766,71.27180029585496,215,0.7302875964696033,6
60.53802052034903,88.19875907661296,215,2.923037849051357,6
36.22330632042909,37.11741206891131,13,0.3649967990279267,3
40.62174960084877,7.53548962288918,36,2.4929884991333306,6
55.1503526720866,95.83485836309423,26,0.4987506833741568,5
55.13785950912209,43.50119274374752,151,0.05264779425789824,6
55.150476863060476,62.325750967313134,63,0.17469045325217689,5
88.52731490654722,66.63053231282923,69,2.0549203400326106,4
55.70890510693167,54.65137087012035,153,0.4558613480574786,6
61.35565640180599,20.52575297362701,437,1.5926060689567767,4
59.54001763493203,75.51430501161414,252,1.8019590587468173,4
56.51391251305798,80.37519743040816,270,0.6349513821550258,5
46.84730755359654,55.29755860174398,28,0.9663040773316043,6
57.589692204932675,48.856116058484155,483,0.775685850642962,5
42.27174785462428,11.393818312798532,73,4.416104966987841,4
47.63181393259991,8.395166149978383,283,0.5783809218231135,7
45.14636452170897,33.956484556352876,58,0.3037674942505194,7
50.81874139386323,31.084615551739326,242,0.682596490504741,5
73.14658566673509,95.36564509632713,328,1.660794221405291,4
31.32734807408252,78.36227424434298,148,1.7928302825093572,5
56.86260190374514,65.99242952590599,9,3.8666645590250224,3
33.87284128810349,51.7648089017605,131,3.2024882690962473,6
45.280681342105666,16.736753072665135,61,0.5101914570781327,6
60.889505969673664,97.84566721842839,387,0.9109036028697928,5
50.64280019095463,37.504069824021,382,2.063144325371451,4
39.22255222070694,10.692560244724481,261,3.72503283165059,2
42.84696290740032,49.37988957157461,217,0.6168438119165243,6
56.79597748934676,87.39980116130832,231,0.8816718696530873,4
42.69633368282864,88.72910017773295,335,3.4460720406930268,5
52.16458589581975,1.0965916056447256,71,0.6658814339589466,5
50.45571839903814,88.62957447513998,475,0.9823701993554745,4
43.483996523941826,27.14842174998585,15,3.5230085939636564,5
71.43944089325325,3.8972363968423074,37,2.431076065564593,5
56.33919022318011,84.77902703628743,176,0.41844216191515554,6
29.74857413342393,86.38667559882083,444,0.5891085410875331,4
51.86454314769428,59.623107984235006,320,0.6530177938215855,4
43.38213535231612,57.44337572963584,381,3.6582684254289703,6
58.52433334796224,81.31202726214194,82,10.265393047518995,6
42.07479261567299,78.63095527102799,433,2.230858973965586,6
48.85263558533101,89.0105473442704,16,0.9934216240556331,3
55.049872789804574,55.27474475967035,368,0.015338887610881011,4
58.657551941701215,96.76470927328087,155,1.793451779954768,5
37.997035929442234,99.61468309333384,171,0.7398743977585542,7
46.654987641590516,11.65446099986326,395,1.5035348486174782,7
45.25054688839044,84.9543759554122,69,1.3997508768480396,7
43.46670767426288,49.982225774858904,70,0.9832917866173447,2
67.65454240281096,38.75663382998321,254,4.334018165715748,6
54.049817109609556,61.3072309882715,455,0.03512764304517944,7
37.391160456649544,5.596555726200703,130,1.8678823803234228,3
59.17861947054776,50.64611187670799,48,0.7910420538682872,5
71.22156197012633,87.08905700266666,20,1.8765465687903342,5
60.32465260551147,21.34615161389688,391,1.6869092455765924,4
34.80630034045987,42.63898947694251,319,0.01543615709734527,5
45.15765927133749,93.94808877148755,219,0.5039194023170863,7
62.669111491866225,42.85638378056973,186,0.31440012028682907,7
42.92330534381219,35.836763233239836,413,0.27405788089091476,7
54.43819428146229,44.05366481233782,31,1.9555608979328616,5
57.74634053429337,51.945276651755634,202,0.4107700346061419,5
40.730695284219166,63.199134413146886,275,0.9657860403942891,6
49.404746439382,80.06928009167311,241,0.42551315519187705,5
17.58732659930927,45.210220576431425,15,1.3020861677959301,2
39.756123586657104,81.74809350901403,408,1.9125254248207273,6
47.4743184860684,53.372066135208065,315,0.603124413198532,4
37.52216818035151,33.84805103679776,172,1.3858072713765281,2
66.32411303931636,65.79508281194141,136,2.6132096830643112,2
35.69858622039367,71.77222547434914,178,0.14844533843286328,7
45.599555133030165,55.80489756294875,358,1.8602841663580865,4
51.30740577286091,5.661497313472341,60,0.5854471906862444,5
64.41273289066116,16.98828751608249,496,0.19627384330845027,8
35.6413784882056,28.52977208902282,423,1.183345070426017,5
61.63163752154959,28.26256059514931,103,0.38478356492889687,3
50.10233061019587,67.34208002468705,316,2.5835890598915903,5
40.18491348952049,1.8348661673632582,194,0.06576468896069296,3
54.62103474263271,75.56817770495199,255,0.15579727919720934,3
51.9905969557347,26.534247480693317,463,1.1040698908374678,7
43.99783122841205,31.00218462161024,75,1.333530644902403,4
50.69802084990019,52.79098279439243,270,1.9633704705478687,6
46.1468640313824,21.592560093895752,180,0.45015986338914926,5
51.13517345251248,88.44713135755275,131,2.7654674862314175,4
56.62130674521047,8.536877932656529,150,4.590961167451647,5
65.86016816145352,44.43823623010649,154,1.036841446895709,3
37.62184501173151,84.942226945489,358,2.1439992463727133,4
71.33033374656267,61.58438944212358,234,1.1161819084590971,5
30.479122004774982,29.232951584263343,247,0.10799665549911353,4
48.482149049644164,42.07602077764607,164,0.5920359466192125,6
55.883172064845766,70.66943803425147,204,0.13732891038263245,2
52.809918677350325,97.32607433638994,426,6.748396184415464,5
43.77300480179406,89.31387183794335,164,0.3901507715694926,6
47.918777496427246,34.24328083823768,487,1.5154918135889033,5
45.06999065341167,99.81978792878576,212,0.5018358212560139,7
44.106352430557884,0.3504663531058272,412,1.5887104578419173,6
58.496020970210246,2.762975580841509,253,0.3543463984377114,8
53.57015485965047,82.38405151711939,156,2.307561241420641,4
43.070904047393455,19.946268683305203,176,0.17616921840213906,7
58.995998754332504,6.076926839624086,74,3.3828425062144536,5
53.072995208766095,23.714807323650223,434,2.752830782069317,6
58.1286211883896,42.61001539808602,177,1.7035712404561518,7
56.29628841923612,73.05662704334048,283,0.10469186848954537,5
41.710049890779274,62.43355265512055,329,0.3508689232550052,7
44.39818959803031,23.762121756042042,132,2.9423447865539156,5
57.472936051232615,50.32704481005844,124,0.19511935149684084,5
56.10370265433465,92.62141053985687,311,0.254283499516692,5
49.79098406035852,81.50077769837577,319,1.1779046376477913,3
51.17327383308782,32.318978483179336,126,0.48067455194190034,5
62.77664895788425,98.22645613556963,376,0.37668909035535564,8
44.0842861116417,70.86204004351309,344,1.286372851956391,6
55.470973811700375,6.244935566678178,224,0.6992007135015769,6
47.97807347566106,3.516071328863868,16,0.22721121676556244,6
47.8231879677278,16.840794901002997,496,1.1481051666538449,4
60.9877685198719,72.78558680501467,480,0.7341158654761644,3
58.2541634898803,18.37389258424279,472,1.9893054303524216,4
58.135096360006386,51.148676920883354,352,0.16264022179400667,1
63.05478807154329,9.326012018083174,310,1.4537986945457797,6
50.21003841632759,92.0886157830195,245,0.8603641551197212,6
56.81952971294964,34.396061358356754,136,0.7814701977001716,4
46.89733243406544,90.81320565606308,474,0.3965103146596419,3
53.24166352488442,94.48756419105443,216,0.046347762443810336,4
48.698569456323156,0.6128647313680791,195,2.822748107885703,4
50.96995964992718,46.4135187198732,200,0.5927006842427078,5
55.95157025436914,2.4656055706892888,365,1.7142744118975648,4
41.81779316766527,90.86927663029059,206,4.422912381427475,4
70.9238727568546,51.84075447345759,15,1.2485804173240491,7
39.93982618500298,7.494401269849682,399,0.7591225970563766,4
37.85811387212268,11.027672827656687,12,0.4685228390899878,6
61.581108735000676,38.3509024492739,77,4.0781464232217655,6
57.91662693962936,94.02341928728895,213,1.7189182373735046,4
56.24119817052155,69.29091515680808,340,1.6416976200122508,6
56.2834550926428,86.76188661891324,328,0.8331026227339159,5
49.87753227153085,36.64566463399797,446,2.796966732033282,1
41.02745628514168,4.321369954999832,118,1.8759268879194297,3
50.75804558193726,97.43176372044141,424,0.49940262035198213,6
43.22838288487888,1.7172990662369547,180,1.3728569044808216,5
59.75119733417751,94.7651653081089,323,0.8436888709338344,5
48.52942618497861,36.86774238491447,329,0.009917960746427517,3
41.745028032074885,1.009040502188152,354,2.4724508002790193,3
46.78614158347007,68.91572317245083,372,0.19658229079288486,6
54.12931454275624,98.05403040313541,136,1.0698855709419912,7
44.36275447196025,96.56257228375925,178,0.6147207596655367,5
41.77779604433569,16.093701120241843,431,0.6280285166808044,4
52.436872114919126,18.1247806066155,207,0.9733075983543467,7
52.44966571108723,56.55389146196601,432,8.725311208033945,6
44.9305682462887,63.73048264283244,401,0.7873353034059085,6
45.289616943816775,73.94179136658656,393,0.3019432572527041,1
52.32049937357636,18.10503604721475,468,1.4263478693963694,5
35.51915658502676,95.90070867644344,370,0.4043462129155295,7
35.92536225623445,63.873925628923786,53,0.16731796437859126,4
42.81555778747564,84.70469188705549,78,0.07721497531945506,6
47.86552848288153,54.00657152841718,270,0.03472067003996371,6
53.10907565598005,41.427684758988256,394,0.8462463766088463,3
64.75356216949552,97.7182906594996,423,0.8345866613830694,6
58.576596232020194,58.212137081983606,117,0.30785488846032455,3
48.40061470036573,86.68735827991789,367,2.2988476306389263,6
49.80983792097311,95.329239636629,105,0.2076360897706523,9
39.97470635362191,67.53546270086592,104,3.7032640210235583,8
49.8148686400761,54.8938678518675,302,1.3285549175973763,6
47.11341361079862,0.351085091065062,117,0.04200731639420849,5
53.227185603380896,4.001964073900599,381,4.9441466926450675,6
41.727690564476774,20.085121605111635,228,0.5521266628764824,6
55.193465142411725,18.600843185599526,147,0.8966872106275854,1
65.32738913002578,25.475879519984534,353,0.5016756779972884,3
48.91239851543143,30.493463769766084,149,1.955254954929186,5
54.01711722098941,36.00654935507283,303,0.997365102445603,1
56.90143991711113,42.053769006887656,255,0.21299000008541755,7
45.987795281141636,9.886633845601466,81,0.1650637759784645,5
52.24092481810417,4.236193195278204,15,1.9385253799939368,4
50.12592400781795,67.39444490730234,388,0.4059059159911158,5
50.97676098548832,53.73348248430777,192,0.22239049867089128,7
42.26990216144534,44.41442022201196,210,1.0380045440195,7
50.245101742589426,63.443994116835235,73,2.435041238418468,3
54.979982912454496,82.76794072035405,276,0.4902222956215644,6
64.51143607795042,42.76929091162046,60,0.485340319682651,5
59.59270826085207,64.11194650519793,460,2.6925786700412475,5
71.53182457511556,95.35722238351588,438,0.23996054157093313,6
42.326524371119504,83.96244958615607,23,1.4385139410297185,4
58.723206367206785,42.600081050240945,22,4.65208868391396,5
51.83342005738352,64.4716837814743,342,2.7611392466317626,4
71.89802933217672,17.707092191593976,394,0.09571255569126376,3
41.91701714644849,56.05221848950899,430,0.5782971382802129,3
41.602781578192236,98.13282911384428,257,0.2303815722697546,3
44.00607354555978,51.83151152025223,197,4.47098879850491,5
28.76104275690193,92.76382991901473,52,6.396799191601005,3
44.74244978319239,40.73349205032607,138,0.40180548258021787,5
42.40867338446302,99.88448271846312,270,1.661626582140277,5
51.50393786476208,57.92200352275578,200,2.7642482223758322,7
53.41755975777159,4.226899423593455,395,0.3992337195761927,6
68.76170839215887,58.67547966913881,377,0.3117925629886399,8
59.5042383818605,27.457269567959663,378,0.016911510670379375,2
44.23096344337597,3.248132203589471,163,0.796446726574279,6
41.01585328651642,82.08533046946633,91,3.4454632204203515,2
54.919191715065054,27.572963698075593,22,3.4992517784124666,6
36.797667929793576,79.65485540464985,410,0.2050069798622878,5
68.31458765854353,28.821758295586697,87,0.3428985089149735,5
61.79440120721287,19.432635387377427,397,0.7864928972959554,4
45.30824347895295,97.39355741044274,181,2.275455917154453,3
32.868654709091224,36.164532775501954,354,1.4195508572933027,6
63.538723741654124,60.13762114431604,282,1.0818562997298917,7
48.85460154747382,60.998149281447155,20,1.344481752116778,4
62.378163119734616,56.04734821735018,48,0.15172026482368223,7
34.05572341205633,91.46957435212147,189,0.9741653026742572,3
44.00624977046227,67.44410713668685,204,7.2543845838108485,6
50.05243699718183,40.373300410493016,455,0.13890690721267102,8
50.46980593764742,86.2380384524274,43,1.098601475611889,3
45.49934528520756,18.10628991159644,491,0.5257182585230771,5
56.228499323474985,54.42367576104174,299,1.1645104832660698,4
39.32379570617405,95.05503719437563,127,1.2793358658885798,5
48.576205149787064,62.53976298804127,481,1.292252531669139,6
51.20295631711899,81.69684504748761,188,2.8679320691526495,6
55.14438834058749,65.35607255451929,169,0.7408234998216201,8
57.1161487808889,83.93708635378904,278,1.0896035717477073,4
38.75357908162131,94.44878798452436,200,0.016482828864447643,5
34.65885829264378,27.29217275327368,384,2.337765063464634,5
62.77676821898509,16.966108125671887,124,0.4506195674614927,7
53.323140119795916,48.39907503325399,291,2.543760772478243,1
42.51513463443446,70.18624268242158,310,0.4631311370428923,8
65.51151975522524,22.71912531822161,365,0.016270671102266532,5
51.156746342928585,0.4101450430167075,15,0.2523285721610442,6
61.792971840638266,34.293511583670536,344,6.36945124737286,4
50.67518481410109,96.88593354677884,273,0.5780553572226405,7
70.60747924881987,69.49674606058467,481,0.17281984530155647,5
67.55340842443204,40.13254439412239,293,0.18963587225323203,6
47.51035851520926,19.257609734684035,450,0.5573407377302302,6
59.71570950954356,35.6089673754747,19,0.05755787436712892,4
56.45375949585147,16.983943330124795,18,1.074588670067522,3
63.68631557532349,10.63058213129514,12,0.36070337521142476,6
40.35076539419896,90.67423725725538,16,1.09880106243078,4
56.86051459998439,99.76503383754735,205,0.2275678667872792,7
60.58424486849588,16.41144395957903,29,0.8428027111640414,5
32.41260513576886,5.452255887827972,469,1.3666445877750013,4
38.16741487334225,32.973110714621235,298,0.09600789635743473,5
29.607678222398995,46.16591807614153,303,0.7631149630620566,6
47.305931655554424,20.48212470758545,42,0.540430376739524,6
57.17542255795962,30.142491179855845,92,0.4123656008390507,6
65.02357052096028,20.08707356916577,369,1.3915380686364003,3
50.74094780419775,77.42605684324514,65,1.3320724426382657,7
66.28615545571292,71.25779432472608,118,1.4942181504609944,5
36.198985417851084,63.49515157609817,308,0.2595361751538545,7
32.96617560644845,38.721785707920475,71,0.5046977691800605,4
49.44452301103381,90.90409413142359,333,0.3529737090476347,2
53.840654489393074,96.953254153502,161,1.166436274045045,5
49.67305251905907,17.3639312625412,460,0.927242381811356,4
29.325578999601234,22.301264141187804,329,0.6013741155694765,8
49.10879960487212,52.563102800036965,327,2.3127727000117786,3
36.95530499495147,9.125056928224529,454,0.14803049051604583,2
56.69672548830039,43.64483988231128,268,5.527133279189074,2
53.66598246096848,58.179126477771014,217,0.18587081770094127,4
40.60120213672645,52.20735711373331,253,2.2246758897113077,5
44.861330826633065,33.090858307802606,439,0.6888452618046942,5
39.40786478111048,54.244580607720685,58,3.00663724130452,4
49.37320902726828,95.88009542588478,31,0.11559688677621678,3
59.551423205012384,20.601740429137607,338,0.7043376969809066,4
40.14273953664456,65.48313583940036,119,0.6129528561192148,4
55.040465155178445,4.339669415605185,462,7.476801949658858,6
44.69742381627559,6.641640448143493,309,6.355486963547022,6
42.07127167737656,55.1828224223585,1,0.31571855139226385,6
48.929696400454425,10.493918032794946,117,1.4911634012302057,8
39.64757677580626,2.2346788426857334,36,1.150253294709935,7
44.46350694652818,17.151299764802218,466,0.25151624379664184,5
38.021221074111516,56.48491709995744,96,0.27548714533678786,5
69.6472513291639,70.33409545189325,358,6.799515489198228,7
50.35263551971729,20.247856414138,369,0.9042194778339019,5
43.00274492007414,66.82594372081745,416,0.20167136171515693,4
52.13979910734222,18.247633109922933,256,0.3627061955825065,5
48.8767195030917,61.34574266312571,127,0.46867556971992075,9
47.79030400466777,41.195967989579884,358,1.0728354122276886,7
56.14166700043425,65.37995093336167,155,0.613189249661755,4
57.57507710047305,99.50527524792473,144,0.9104866650582311,8
44.69498852389472,93.7816965232562,56,0.2731815573311742,8
44.2418175935532,0.4281757836103628,69,0.5934103443476086,4
47.24948302848356,88.54387643623058,435,0.10936675960321089,7
26.98078835264415,6.649079517476652,43,3.3069667474111344,7
34.84808937801448,95.3046586159845,211,0.33237804357313083,2
63.66874267444525,28.18256790996847,174,2.121424432126308,6
66.44967713501283,38.20348304112709,140,0.6451403956757117,4
47.50963960443622,9.163820517572784,75,0.9648145663095886,6
55.765569630557664,11.22727583289096,157,0.5164020000313271,7
53.112501545435364,72.67405652293196,84,1.7882702726850765,5
80.78880808455239,94.43322357482916,321,2.7921121622456244,5
61.195749114345766,61.074849495430946,308,0.5058761973856601,7
48.72082408519233,71.5850015526811,17,0.41603859511940045,8
40.44459559399574,76.19697445971535,283,1.7159179079868552,3
33.93553679742428,26.28142745529417,387,0.32565473548976626,7
52.03463635867223,4.5229630920214925,41,1.5318093765438046,3
